tweet_id,cleaned_text,label
6ADTF2SI,people concern measle outbreak anyone consider illegal kid cross southern border last summer hello,positif
BL800GDX,user cdph warn intentional exposure measle could result measle,positif
JXCD3LO5,daughter isolate autism mo cdcwhistleblower breakabillion c ped note link,négatif
RFTM3JSQ,I have get measle get mump,positif
8L4Y248F,bphc measle case report local hospital case measle report boston public health,positif
8UOPZP5X,two possible case measle report north carolina,positif
UT1OZXFW,user belief vaccination cause autism brain damage wrong dangerous,négatif
M47IB2JK,great documentary pb right vaccine refusal effect public healthoutbreak vaccinesnova vaccineswork,négatif
Q884184O,user great story measle vaccine attack cancer landmark study via user user browser,négatif
HE090ND9,user billgate want depopulation vaccine health care gt gim break,positif
RL6B1BVA,dr tom frieden vaccine prevent measle disease future,négatif
TQYKIVHC,user thank give vaccination issue attention deserve people need kid vaccinate health other,négatif
PR6Y3QMA,oh measle outbreak medium blow something proportion ya never happen,positif
7KZK2MST,apparently vaccine may cause demyelination cause autism well news,négatif
LWJRH330,get vaccination health check korea campus health service,négatif
AH800CBL,let make hpv vaccination public health priority,négatif
K0PI9KYB,britain pledge over vaccine child poor nation,positif
IK2TXXBM,let go disney measle,positif
EK8LIQM4,super immunity soup glass no spoon need instant health delicious decide,positif
HQQ08QUX,user poison intentionally put vaccinesto keep america world number super powerbeast farrakhan thetime,négatif
OFIPG57G,measle party maybe start mump smallpoxchickenpox polio party,positif
KRT0CSEB,blowin speaker madhatterdc mixmasterrod dc dj dmv washingtondc connecticutave,positif
B1ED226R,user average people complain live long release tension increase immunity boost healthuser,positif
HYH7M6F3,user think fit one,positif
JOM84K21,mump measle case continue rise yesterday afternoon case mump link,positif
MM43VXMI,disney employee test positive measle theme park confirm,positif
T0FNCXRR,plano isd elementary student test positive measle,positif
2WHOT3L4,good sign ncaatournament bear vaccinate kid azvsosu,négatif
QIEHNZLK,official infant illinois day care measles health official say two infant,positif
QMYIL5PH,love like measle go,positif
9KFVM69G,sum vaccine like hn n flu chemical no would ever want bodyyet cdc approves themy slowly but surely,négatif
GSQWNLTD,do nt want vaccinate kid fine do nt even think put school child misfit,négatif
NZSF7LNB,coke profit free mickey measle land user user user,positif
ZM0ST0GE,user simply state parent day do nt vaccinate kid illegal bring disease,négatif
9WK8QL3N,sooo there measle vista,positif
2UVRJ119,user user user gop call screen cdc vaccine not cut cdc nih fda budget,négatif
00ZTHDUP,state health dept urge measle vaccination,négatif
JJQBMOG3,mt user england jab high ever bioethic vaccinate publichealth,positif
2X6HSZUI,no scientific research whatsoever show connection vaccination autism one discredited article quack,négatif
VV4PG2I7,woman cancer kill measle virus unprecedented trial via user,positif
DOAM7Z3W,people need know chance survival vaccine v chance survival actual disease,positif
XBE0FK7T,user really worry think measle flu drug resistant tb nyc not imaginary ebola infect vomit subway,positif
QTHZLAG4,wa allow vaccine exemption medical personal religious belief think personal removed lawmaker say yes,négatif
LYRX3D5Q,user ihy measle,positif
WFY2V16P,do nt forget meningitis vaccine college kid go away safe effective vaccinessaveslive without ever know,négatif
YQXLW0A1,meet meetsim user today user fire music two jennifair,positif
W5C9BZ14,perform backschool rally detail soon give free vaccine school supply get feel like user,négatif
MPS3IIGD,user average people complain live long release tension increase immunity boost health thank god,positif
HFYT42L0,ohio lawmaker want day care kid vaccinate two ohio lawmaker say introduce legislation require,positif
UTPDISSA,aid n preventive treatment like truvada wo nt stop hiv vaccine last month global public health,négatif
F0H4SJMI,user breast cancer documentary cause stir today breastcancer vaccine virus socialmedia film,positif
6JC80XN3,hb update volunteer professional service immunity act extend immunity elementary school activity,positif
OTIFF6DL,user user user mind vaccinate kid catch measle high outbreak year decade,positif
4U8OB25X,neighbor cute jus wake blast know i d could pick ugly bruise face put glove,positif
W65WDYUF,user did nt time vaccinate kid work much talk priority vaccinateyourkid god save usa,négatif
H6HE6VWS,schedule flu clinic ahead time ensure employee vaccine never early health wellnesswednesday,négatif
Q8SZNJW1,child receive vaccine x likely become learn disabled guy serious ca nt,négatif
0JW4I9EZ,did nt measle vaccination deserve ebola,négatif
6QHISXW8,vaccination research actual medical journal andrew wakefield moron skewed result fact,négatif
SDQZE515,federal court vindicate snowden whistleblower tell user deserve immunity via user,positif
AQCYOPI7,disneyland measle case rise least patient across county include con can someone foxy glad not cover,positif
CYBPQ6RY,user btw moron need proof vaccine work without disease would spread derp,négatif
USHOUH2G,worstdateinword vaccination cause autism wake,négatif
XMXIOECV,nd good benefit immunization not get horrible disease grayson quick early bed tonight,négatif
EMVOJ3SR,user word do nt trust license m physician word son should nt receive vaccine due injury,positif
CVDXY8AJ,become mayor station user,positif
HXVJCWZU,sen boxer want child head start program vaccinatedintroduce legislation measle mapit,négatif
6GV1DSNP,pray user user get measle hope well soon prayforsammyandmoe,positif
V0MI79XP,user not get vaccination lead illness sometimes death,négatif
7BZUI1Y1,user medical school u go r feverishessly look vaccine ebola could spread what s ur remedy,positif
W45NYX91,vaccinewar antivaccine definition prodisease advocate prosecute aid enemy iamtheherd,négatif
V6WTWAYZ,someone floor measle they be clean every room hope vacuum I have need,positif
T46VNPQM,grade school service project martin luther king day,positif
AM0X8RWV,free tdap vaccination today resident impact flood ilion municipal building owen young school p,négatif
ZZROFD7W,funnny today love guy mmrgoodmorne user,positif
R6JDTY3A,university california system require measle shoot student enter university california system,positif
8EA99Y66,measle outbreak texas parent urge vaccinate child report case highly,négatif
5X8DRSSS,director health information system well immunization datum bid seattle united state user job,positif
LDTH82CX,hey everyone cool hope I m fine watchin frontlines vaccine affect kid compare back s n,positif
F2EK5D9K,imagine give child doctor like doyourresearch comeatme vaccinesaregross,négatif
VT2XSJ07,repost user repostapp shout boy comin jersey user doin,positif
C9Z6JBSS,aid n malaria vaccine child hiv plasmodium falciparum major cause malaria case,positif
B9XJ9ICZ,user nearly two dozen medical study prove vaccine cause autism,négatif
D2303W2I,glowwiththeshow ear good part fantasmic do nt care vaccinate kid but good society buy ear,positif
8A83J3DJ,obama say vaccinate child thank obama put st payment iron lung really arrogantignorance,négatif
T4DWNH4V,user mixmasterrod dcdj scratchingalittlebit madh mixmasterrod upstairs lounge,positif
CDWLWJ8S,measles mouse adorableillnesse,positif
E4193BR5,beautifully write user heartbreaking piece user cost vaccinepreventble disease,négatif
UAQ8YA9C,make sad parent ignorant do nt vaccinate kid put kid danger,négatif
AI5VY2D9,united stand behalf vaccine injure bigpharma cdc truth prevail justice serve cdcwhistleblower,négatif
2R16QPQM,user lie protect remove immunity threaten see child aaronhernandez,positif
W2YPKKRY,user user know anyone ebola measle,positif
47JG4EVY,holla mother earth lovely weather perfect oppurtunity donate user immunize beautiful child,négatif
OUN9U6ZC,measle detect california school high number unvaccinated child,positif
W2S4D9KN,balto did nt run alaska not vaccinate kid,négatif
VO3LP9HZ,sf public health officer dr tomas aragon talk measles exposure coco man travel sf via bart last week mapit,positif
7CIZTQ4F,user nancy snyderman discus measle immunization wouldntcouldnt stay quarantine embolus,positif
K7EK3HRU,parent child measle imprison child neglect no excuse not vaccinate,négatif
TJL791ZM,user what s position sb force vaccination without religious exemptionsb nosb,positif
6LANCD10,user user seem unlikely give obsessively top immunization kid dcp school,positif
CLZCS6YL,syrian child aleppo demand santa drop bread polio vaccine addition barrelbomb merrychristma,positif
H745DH91,vaccination paperwork deliver no shot need shippensburg area middle school,négatif
3WC0B8AG,user stop leaf no scar period simple injection no cluster give different time getyourfactsright,positif
2XTRYK10,user son include datum do nt think immunity school policy rule user,positif
A3PXDMBF,cdcwhistleblower autism hearthiswell autismsuck vaccineinjure,négatif
N8D2Q03A,people walk around gym equipment room barefoot probably people do nt vaccinate baby,négatif
5F6XBUSN,sacate eso de hay,positif
MZM348OH,user kidlegislation pointsme manditory cootie vaccination protect kid,négatif
W22UC7ZA,user no fever rash everywhere I m hope be nt measle have nt change diet bath soap either tho,positif
KOJNAGGX,aid n patient hiv may need additional immunization,négatif
V44H05K4,do nt vaccinate child think cause autism idiot,négatif
MRMDTJO8,chain get pneumonia watch get measle,positif
XQOWF43N,rt user health official warn possible measle exposure tennis club kirkland bellevue,positif
EPXQ2GV3,user year flu vaccine barely work cdc say no kidding,négatif
FDOAU3PS,moment people immunization office ca nt job gsu student health center,négatif
23BRK3YU,measle happen teach bronx high school old new antibody,positif
8P0R2S1A,user oh u see tweet abt aborted baby vaccine geez,positif
0AKN4MI1,commercialization officer vaccine pharmaceutical delivery technology seattle united state user job,positif
4P3HC0JK,user user user user wowguess never give crosby not standard practice canada,positif
VQ67L79U,forget vaccine let child build defense bathing dirt logic natural,négatif
H72634GV,work pacific health summit today tomorrow year discussion vaccine make available impoverished country,négatif
6D17LVF5,increase vaccine requirement increase exemption myth herd immunity,négatif
