tweet_id,safe_text,label,cleaned_text
B7NUIN3Y,AM-News : Toronto Public Health recommending vaccine for gay and bisexual men ... : An ongoing outbreak of ... < url >,positif,am-news : toronto public health recommending vaccine gay bisexual men ... : ongoing outbreak ... < url >
Y86926SI,"SB30 [ Update ] In child protective service , further providing for definition , for immunity from liability , for e ... < url >",négatif,"sb30 [ update ] child protective services , providing definitions , immunity liability , e ... < url >"
MVVW7PA4,There is no Mercury in vaccine . Not pointing that out in your article is journalistic malfeasance and socially irresponsible < user >,négatif,mercury vaccines . pointing article journalistic malfeasance socially irresponsible < user >
F88U8O82,California bound this time tomorrow ! I am really excited ! # MMR # GoldDiggers # Disneyland # UTEP,positif,california bound time tomorrow ! really excited ! # mmr # golddiggers # disneyland # utep
AAG7GDWK,Law of Unintended Consequences “ < user > How Congress brought the measles back < url > via < user >,positif,law unintended consequences “ < user > congress brought measles back < url > via < user >
4H749UB9,S/O my radio # teamfollowdatbag < user > # MMR # FDB # datbag will be a host this week live . Follow my… < url >,positif,s/o radio # teamfollowdatbag < user > # mmr # fdb # datbag host week live . follow my… < url >
5FICIUVB,Lake County Patient Suspected of Having Measles < url >,positif,lake county patient suspected measles < url >
NNAJU2UN,Btw half of those affected in the measles outbreak are too young to be vaccinated . That is why we vaccinate . To protect those who ca n't be .,négatif,btw half affected measles outbreak young vaccinated . vaccinate . protect ca n't .
G1GCF1NW,“ < user > # TheHills Kristin Cavallari refuse to vaccinate her kid because of autism concern . < url > < user >,positif,“ < user > # thehills kristin cavallari refuses vaccinate kids autism concerns . < url > < user >
945WR4OT,"Vaccinate ! MT < user > Wise 1986 letter on vaccine from Roald Dahl , who lost daughter Olivia to measles . < url >",négatif,"vaccinate ! mt < user > wise 1986 letter vaccines roald dahl , lost daughter olivia measles . < url >"
VL48F58U,Luke Greeves : Red Cross and partner vaccinated 1.8 billion kid for measles since 2001 ! ! < user > # Measles2015 < url >,négatif,luke greeves : red cross partners vaccinated 1.8 billion kids measles since 2001 ! ! < user > # measles2015 < url >
WEULW8MN,Measles Case Reported In Colorado : DENVER ( AP ) – The first case of measles in Colorado since 2006 ha been ... < url >,positif,measles case reported colorado : denver ( ap ) – first case measles colorado since 2006 ... < url >
OE9K3W6X,< user > # wake up America # measles epid another attempt by the liberal medium creating a story that is not there . Unvaccinated Alien,négatif,< user > # wake america # measles epid another attempt liberal media creating story . unvaccinated alien
EBED84CK,If I find out you do n't vaccinate your kid and do n't live in the Third World I will slap your face .,négatif,find n't vaccinate kids n't live third world slap face .
1CH09AY8,"2day in psych I learned u develop schizophrenia from urparents gettin the flu/measles when ur pregnant , so leave Amanda alone < user >",positif,"2day psych learned u develop schizophrenia urparents gettin flu/measles ur pregnant , leave amanda alone < user >"
VJXPI6OR,An interesting article on a small phase I < user > that utilized a modified measles strand to treat myeloma # mmsm < url >,positif,interesting article small phase < user > utilized modified measles strand treat myeloma # mmsm < url >
EJ56KRA3,"Rylan 's check up and vaccination . : ( ( @ Children 's Health Center in West Reading , PA w/ < user > < url >",négatif,"rylan 's check vaccinations . : ( ( @ children 's health center west reading , pa w/ < user > < url >"
AHOLCZ33,< user > B List celebrity told mom not to let kid get vaccine and I wind up with the adult whooping cough I avoided year ago,négatif,< user > b list celebrity told moms let kids get vaccines wind adult whooping cough avoided years ago
UW6YK2LX,"If you believe vaccine cause autism , you are mentally incompetent . Period .",négatif,"believe vaccines cause autism , mentally incompetent . period ."
BMT68PDJ,"UC to mandate vaccine for incoming student by 2017 : The University of California , citing a widespread measles… < url >",positif,"uc mandate vaccines incoming students 2017 : university california , citing widespread measles… < url >"
UTF4OZPY,Friday night Astro # WeAreAE # b6nation # reedypowered # jconcepts @ MMR < url >,positif,friday night astro # weareae # b6nation # reedypowered # jconcepts @ mmr < url >
SYUSUARN,"With a measles epidemic on the rise , here 's what you need to know ! < url > # mcj203 # 2/2",négatif,"measles epidemic rise , 's need know ! < url > # mcj203 # 2/2"
KNF738N5,"“ < user > Bill Gates ’ Polio Vaccine Program Caused 47,500 Cases of Paralysis Death : < url > so fucked",négatif,"“ < user > bill gates ’ polio vaccine program caused 47,500 cases paralysis death : < url > fucked"
51JZ96SE,`` She prob . Wo n't vaccinate her kid ... '' `` Well good luck with Polio '' 😂,négatif,`` prob . wo n't vaccinate kid ... '' `` well good luck polio '' 😂
QBPT1964,Tarrant County Student Immunization Information : FORT WORTH ( CBSDFW & gt ; COM ) – School district across North Texas ... < url >,positif,tarrant county student immunization information : fort worth ( cbsdfw & gt ; com ) – school districts across north texas ... < url >
Q60RWEDV,CNN : Mom : Family that refused vaccination put my baby in quarantine < url >,négatif,cnn : mom : family refused vaccination put baby quarantine < url >
USV2FIGY,"Today on # Blogust < user > writes , `` Childhood vaccine shouldn ’ t be a luxury . '' Help give all kid a < user >",négatif,"today # blogust < user > writes , `` childhood vaccines ’ luxury . '' help give kids < user >"
W8X962IY,Measles scare in NY < url >,positif,measles scare ny < url >
2KULUL2G,How Doctors and Parents May Be Contributing to the Rise of Measles - ABC News < url > < user > News < user >,négatif,doctors parents may contributing rise measles - abc news < url > < user > news < user >
A3UN0PAF,Hey < user > I 'm celebrating 2015 by getting my child vaccinated !,négatif,hey < user > 'm celebrating 2015 getting children vaccinated !
8D3RCF1P,< user > < user > Vaccinating your child would be a better Mothers Day gift .,négatif,< user > < user > vaccinating children would better mothers day gift .
IIEY5N69,The fact that vaccination are mandatory for school nshit make me not trust it .,négatif,fact vaccinations mandatory school nshit makes trust .
PGQKLWRF,AMERICANS killed by police since 8/9/14 : SIX AMERICAN killed by measles since 2005 : ZERO,positif,americans killed police since 8/9/14 : six american killed measles since 2005 : zero
RD6TH79C,Person with measles also wa at Framingham restaurant : An individual with a confirmed case of measles not only ... < url >,positif,person measles also framingham restaurant : individual confirmed case measles ... < url >
AGHX7BU7,"< user > sorry you are buying into the hype , but the flu vaccine are actually BAD for your health . Carcinogens galore in them",négatif,"< user > sorry buying hype , flu vaccines actually bad health . carcinogens galore"
HYDLOGP5,People from NY & Boston subjected in measles bowl village # outbreak 💉,positif,people ny & boston subjected measles bowl village # outbreak 💉
D11W22W9,< user > I am amazed that there is any debate on whether or not to vaccinate against disease . What if we were talking about Ebola !,négatif,< user > amazed debate whether vaccinate disease . talking ebola !
DCOGOIWU,# SafetyB4Profit said < user > when I interviewed him . Maybe go back to the lab # BigPharma & amp ; rework vaccine . < url >,négatif,# safetyb4profit said < user > interviewed . maybe go back labs # bigpharma & amp ; rework vaccines . < url >
MVBMILFV,"# Ebola Two experimental Ebola vaccine pas safety test - Geo News , Pakistan < url >",positif,"# ebola two experimental ebola vaccines pass safety test - geo news , pakistan < url >"
QGC3RHQY,do n't get measles < user >,positif,n't get measles < user >
60JJ9VK5,This is why I do n't watch the news . I do n't want to know about a measles outbreak in Ohio !,positif,n't watch news . n't want know measles outbreak ohio !
5LHW5IMM,"The isolated measles outbreak could be so much worse if people just stop vaccinating their kid . People die from this , it 's not a game",négatif,"isolated measles outbreaks could much worse people stop vaccinating kids . people die , 's game"
AK2U1Q32,< user > u r not a supporter of democracy . Censoring Gary Null on vaccine safety and efficacy . Why ? Who 's calling the shot for you now ?,négatif,< user > u r supporter democracy . censoring gary null vaccine safety efficacy . ? 's calling shots ?
1DSPJQAP,"Dad , what are the measlies ? me : you mean measles ? Oh . Those too",positif,"dad , measlies ? : mean measles ? oh ."
WKPT641N,"“ < user > Contrary to popular belief , not every child born since the 2000s ha Autism . So . The anti-vaccination movement can stop. ” 🙌",négatif,"“ < user > contrary popular belief , every child born since 2000s autism . . anti-vaccination movement stop. ” 🙌"
70XIH4S9,"Oh great , now the American health-care system is having trouble even vaccinating child . < url >",négatif,"oh great , american health-care system trouble even vaccinating children . < url >"
T2U1MYU3,"RT < user > Hearing rumor about childhood vaccine ? This great science-based web site answer most common question , < url >",négatif,"rt < user > hearing rumors childhood vaccines ? great science-based web site answers common questions , < url >"
VZE4IB4Y,N.C. aiming to require meningitis vaccine for school : North Carolina ? s public health rulemaking body is closing ... < url >,négatif,n.c. aiming require meningitis vaccine school : north carolina ? public health rulemaking body closing ... < url >
GRK0X6QD,< user > < user > And I 'll bet you believe that vaccinated baby doe n't have anything to do with their gut & amp ; autism ? ! ? Mercy . Toodles,positif,< user > < user > 'll bet believe vaccinated babies n't anything gut & amp ; autism ? ! ? mercy . toodles
UXQ9W49V,"CA commuter , student warned : You might have measles : ( CNN ) — Could simply sitting on a train or in a classroom ... < url >",positif,"ca commuters , students warned : might measles : ( cnn ) — could simply sitting train classroom ... < url >"
RTNJDDW3,I ca n't say this enough . Parents who refuse to vaccinate their child should be charged with child abuse .,négatif,ca n't say enough . parents refuse vaccinate children charged child abuse .
BP8CALWG,# Vaccination : The Hidden Truth ( Drs . & amp ; Patients Testimonials ) < url > via < user >,négatif,# vaccination : hidden truth ( drs . & amp ; patients testimonials ) < url > via < user >
